EIN2,EIN,NTEE_IRS,NTEE_NCCS,NTEEV2,NCCS_LEVEL_1,NCCS_LEVEL_2,NCCS_LEVEL_3,F990_TOTAL_REVENUE_RECENT,F990_TOTAL_INCOME_RECENT,F990_TOTAL_ASSETS_RECENT,F990_ORG_ADDR_CITY,F990_ORG_ADDR_STATE,F990_ORG_ADDR_ZIP,F990_ORG_ADDR_STREET,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_BLOCK_FIPS,CENSUS_URBAN_AREA,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,ORG_ADDR_FULL,ORG_ADDR_MATCH,LATITUDE,LONGITUDE,GEOCODER_SCORE,GEOCODER_MATCH,BMF_SUBSECTION_CODE,BMF_STATUS_CODE,BMF_PF_FILING_REQ_CODE,BMF_ORGANIZATION_CODE,BMF_INCOME_CODE,BMF_GROUP_EXEMPT_NUM,BMF_FOUNDATION_CODE,BMF_FILING_REQ_CODE,BMF_DEDUCTIBILITY_CODE,BMF_CLASSIFICATION_CODE,BMF_ASSET_CODE,BMF_AFFILIATION_CODE,ORG_RULING_DATE,ORG_FISCAL_YEAR,ORG_RULING_YEAR,ORG_YEAR_FIRST,ORG_YEAR_LAST,ORG_YEAR_COUNT,ORG_PERS_ICO,ORG_NAME_SEC,ORG_NAME_CURRENT,ORG_FISCAL_PERIOD
EIN-88-0682559,880682559,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,EUGENE,OR,97405-9769,27847 GIBRALTER LOOP,21660,"Eugene-Springfield, OR",410390010021016,R,OR,Lane County,"27847 GIBRALTER LOOP,EUGENE,OR,97405-9769","27847 Gibralter Loop, Eugene, Oregon, 97405",43.9811540752494,-123.242785549397,100,M,3,1,0,1,0,0,15,2,1,2000,0,3,2022-03,2024,2022,2022,2024,3,% CLAUDIA PAIGE,"",OCTOPUS RHYTHMWORKS,3
EIN-88-0702294,880702294,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,SAN JOSE,CA,95124-5119,4925 SANDY LN,41940,"San Jose-Sunnyvale-Santa Clara, CA",60855068024007,U,CA,Santa Clara County,"4925 SANDY LN,SAN JOSE,CA,95124-5119","4925 Sandy Ln, San Jose, California, 95124",37.2482522026084,-121.926753086762,100,M,3,1,0,1,0,0,15,2,1,2000,0,3,2022-03,2024,2022,2022,2024,3,"","",SOUTH BAY MUSIC CAMP,3
EIN-88-0703418,880703418,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,CHICAGO,IL,60621-1845,838 W MARQUETTE RD,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170316810002009,U,IL,Cook County,"838 W MARQUETTE RD,CHICAGO,IL,60621-1845","838 W Marquette Rd, Chicago, Illinois, 60621",41.7724691049395,-87.6464571530671,100,M,3,1,0,1,0,0,16,2,1,1000,0,3,2022-03,2024,2022,2022,2024,3,% TERESA COLEMAN,"",PASS IT ON TOGETHER ACADEMY,3
EIN-88-0705086,880705086,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,CEDARVILLE,IL,61013-0005,PO BOX 5,23300,"Freeport, IL",171770002004035,R,IL,Stephenson County,"PO BOX 5,CEDARVILLE,IL,61013-0005","61013-0005, Cedarville, Illinois",42.375843,-89.635491,98,M,3,1,0,5,0,0,16,2,1,1200,0,3,2022-04,2024,2022,2022,2024,3,% NANCY JONES,"",STEPHENSON COUNTY FIBRE ART FAIR ASSOCIATION,4
EIN-88-0723332,880723332,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,LOS ANGELES,CA,90046-2720,1631 N GENESEE AVE,31080,"Los Angeles-Long Beach-Anaheim, CA",60371898012000,U,CA,Los Angeles County,"1631 N GENESEE AVE,LOS ANGELES,CA,90046-2720","1631 N Genesee Ave, Los Angeles, California, 90046",34.100792035807,-118.358296510156,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2022-05,2024,2022,2022,2024,3,"","",CREATIVE YOUTH DEVELOPMENT INC,5
EIN-88-0745903,880745903,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,1,HEPHZIBAH,GA,30815-0000,4713 WELDON ADAMS DR,12260,"Augusta-Richmond County, GA-SC",132450107132000,U,GA,Richmond County,"4713 WELDON ADAMS DR,HEPHZIBAH,GA,30815-0000","4713 Weldon Adams Dr, Hephzibah, Georgia, 30815",33.3609647097062,-82.0885858745456,100,M,3,1,0,1,0,0,16,2,1,1000,1,3,2023-09,2024,2023,2023,2024,2,"","",RGM ADVENTURES INC,9
EIN-88-0810647,880810647,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,NASHVILLE,TN,37204-1292,PO BOX 41292,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",470370178002003,U,TN,Davidson County,"PO BOX 41292,NASHVILLE,TN,37204-1292","37204-1292, Nashville, Tennessee",36.115632,-86.777451,98,M,3,1,0,1,0,0,15,2,1,2000,0,3,2022-08,2024,2022,2023,2024,2,"","",SOUTHEAST COMMUNITY VENTURES,8
EIN-88-0857883,880857883,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,BRIARCLIFF,NY,10510-1228,96 WILLOW DR,35620,"New York-Newark-Jersey City, NY-NJ-PA",361190132022015,U,NY,Westchester County,"96 WILLOW DR,BRIARCLIFF,NY,10510-1228","96 Willow Dr, Briarcliff Manor, New York, 10510",41.157477,-73.8366795,99.9,M,3,1,0,1,0,0,15,2,1,2000,0,3,2022-11,2024,2022,2023,2024,2,"","",WALKING THROUGH ART CORP,11
EIN-88-0878122,880878122,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,1,IRVINE,CA,92618-8824,2305 ARCHWAY,31080,"Los Angeles-Long Beach-Anaheim, CA",60590524306010,U,CA,Orange County,"2305 ARCHWAY,IRVINE,CA,92618-8824","2305 Archway, Irvine, California, 92618",33.695246245773,-117.713831602528,100,M,3,1,0,1,0,0,15,1,1,1200,1,3,2022-09,2024,2022,2023,2024,2,% LYENA ARTONYICQ,"",ARTOMYA EDUCATION CENTER INC,9
EIN-88-0914191,880914191,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,O,AR,,63218,5679,FORT WORTH,TX,76105-2507,1913 WALLACE ST,19100,"Dallas-Fort Worth-Arlington, TX",484391037021010,U,TX,Tarrant County,"1913 WALLACE ST,FORT WORTH,TX,76105-2507","1913 Wallace St, Fort Worth, Texas, 76105",32.7256336938658,-97.2692564595767,100,M,3,1,1,1,3,0,3,0,1,2000,1,3,2022-07,2024,2022,2022,2024,3,% SEDRICK HUCKABY,"",KINFOLK HOUSE,7
EIN-88-0936519,880936519,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,S,AR,,4732,3403,LOMBARD,IL,60148-4646,1S229 PINE LN,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170438443092018,U,IL,DuPage County,"1S229 PINE LN,LOMBARD,IL,60148-4646","1S229 Pine Ln, Lombard, Illinois, 60148",41.8562656552888,-88.003607068931,100,M,3,1,1,1,1,0,4,0,1,1238,1,3,2022-03,2024,2022,2022,2024,3,% LISA HIRSCHMUGL,"",WEST CHICAGO STRING CONNECTION,3
EIN-88-0937002,880937002,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,S,AR,,,,NEWBURY PARK,CA,91320-4825,462 HAVENSIDE AVE,37100,"Oxnard-Thousand Oaks-Ventura, CA",61110058013011,U,CA,Ventura County,"462 HAVENSIDE AVE,NEWBURY PARK,CA,91320-4825","462 Havenside Ave, Newbury Park, California, 91320",34.1689103530497,-118.962131983611,100,M,3,1,1,1,0,0,4,0,1,2000,0,3,2022-03,2024,2022,2022,2024,3,"","",BREATHE - A FOUNDATION FOR THE ARTIST,3
EIN-88-0990051,880990051,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,TAMARAC,FL,33319-2323,6161 NW 57TH CT APT 107,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120110601282000,U,FL,Broward County,"6161 NW 57TH CT APT 107,TAMARAC,FL,33319-2323","6161 NW 57th Ct, Apt 107, Fort Lauderdale, Florida, 33319",26.196046814617,-80.2330124825149,100,M,3,1,0,1,0,0,16,2,1,1200,0,3,2022-05,2024,2022,2022,2024,3,"",FRESH START CAREERS,ROGER JAMERSON,5
EIN-88-0996862,880996862,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,O,AR,,,,TACOMA,WA,98405-3316,1720 S 7TH ST STE 103,42660,"Seattle-Tacoma-Bellevue, WA",530530613004002,U,WA,Pierce County,"1720 S 7TH ST STE 103,TACOMA,WA,98405-3316","1720 S 7th St, Tacoma, Washington, 98405",47.2550575409142,-122.46234977907,100,M,3,1,1,1,0,0,3,0,1,1230,0,3,2022-04,2024,2022,2022,2024,3,% DREW LINDGREN,"",TACOMA PHOTO CENTER,4
EIN-88-1044549,881044549,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,MIDDLETOWN,DE,19709-1032,600 N BROAD ST STE 5 # 887,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100030166101001,U,DE,New Castle County,"600 N BROAD ST STE 5 # 887,MIDDLETOWN,DE,19709-1032","600 N Broad St, Ste 5, Middletown, Delaware, 19709",39.4551709758211,-75.7184765768645,100,M,3,1,0,1,0,0,15,1,1,1200,0,3,2023-07,2024,2023,2023,2024,2,"","",PROMISE LAND YOUTH FOUNDATION,7
EIN-88-1048330,881048330,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,57649,57649,45330,CHICAGO,IL,60646-5910,5870 N KENNETH AVE,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170311203003002,U,IL,Cook County,"5870 N KENNETH AVE,CHICAGO,IL,60646-5910","5870 N Kenneth Ave, Chicago, Illinois, 60646",41.9879064657222,-87.7395507047145,100,M,3,1,0,1,3,0,16,1,1,2000,3,3,2022-03,2024,2022,2022,2024,3,% LEAH DURST,TESSERAE STUDIOS,TESSERAE INC NFP,3
EIN-88-1051184,881051184,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,FISHKILL,NY,12524-4917,805 HUNTINGTON DR,39100,"Poughkeepsie-Newburgh-Middletown, NY",360270603021034,U,NY,Dutchess County,"805 HUNTINGTON DR,FISHKILL,NY,12524-4917","805 Huntington Dr, Fishkill, New York, 12524",41.536161,-73.874376,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2022-09,2024,2022,2023,2024,2,"","",DIASPORIC DREAMS AN EDUTAINMENT EXPERIENCE CORPORATION,9
EIN-88-1065091,881065091,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,VALLEJO,CA,94590-6002,531 CAPITOL ST,46700,"Vallejo, CA",60952509002001,U,CA,Solano County,"531 CAPITOL ST,VALLEJO,CA,94590-6002","531 Capitol St, Vallejo, California, 94590",38.1030417784929,-122.255464306134,100,M,3,1,0,1,0,0,16,2,1,1200,0,3,2022-09,2024,2022,2023,2024,2,% CREATIVE REUSE OF VALLEJO,"",CREATIVE REUSE OF VALLEJO,9
EIN-88-1086496,881086496,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,HAUGHTON,LA,71037-2801,530 BIG RED CIR,43340,"Shreveport-Bossier City, LA",220150111122008,R,LA,Bossier Parish,"530 BIG RED CIR,HAUGHTON,LA,71037-2801","530 Big Red Cir, Haughton, Louisiana, 71037",32.5332491304174,-93.4959446770731,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2023-03,2024,2023,2023,2024,2,"","",AVENUE OF THE ARTS INCORPORATED,3
EIN-88-1131976,881131976,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,ELLICOTT CITY,MD,21043-4620,8221 MAIN ST SECOND FLOOR,12580,"Baltimore-Columbia-Towson, MD",240276028002000,U,MD,Howard County,"8221 MAIN ST SECOND FLOOR,ELLICOTT CITY,MD,21043-4620","8221 Main St, Ellicott City, Maryland, 21043",39.2675305192742,-76.7983803630331,98.64,M,3,1,0,1,0,0,16,2,1,2000,0,3,2022-05,2024,2022,2022,2024,3,"","",ARCADE ART STUDIO CORP,5
EIN-88-1172048,881172048,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,DALTON,GA,30720-5984,2107 THREADMILL RD,19140,"Dalton, GA",133130014005024,U,GA,Whitfield County,"2107 THREADMILL RD,DALTON,GA,30720-5984","2107 Threadmill Rd, Dalton, Georgia, 30720",34.7392194789664,-84.9946363057875,100,M,3,1,0,1,0,0,16,2,1,1270,0,3,2022-11,2024,2022,2023,2024,2,"","",JUDAH KIDS PROJECT INC,11
EIN-88-1174402,881174402,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,SUDBURY,MA,01776-2772,16 SADDLE RIDGE RD,14460,"Boston-Cambridge-Newton, MA-NH",250173652012006,U,MA,Middlesex County,"16 SADDLE RIDGE RD,SUDBURY,MA,01776-2772","16 Saddle Ridge Road, Sudbury, Massachusetts, 01776",42.375609,-71.4430755,100,M,3,1,0,1,0,0,15,2,1,2000,0,3,2023-02,2024,2023,2023,2024,2,"","",ARTSERVATOREY INC,2
EIN-88-1187809,881187809,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,ASHEVILLE,NC,28801-1119,19 NORTHVIEW ST,11700,"Asheville, NC",370210004001035,U,NC,Buncombe County,"19 NORTHVIEW ST,ASHEVILLE,NC,28801-1119","19 Northview St, Asheville, North Carolina, 28801",35.6075187657969,-82.5605071125569,100,M,3,1,0,1,0,0,15,2,1,2000,0,3,2022-05,2024,2022,2022,2024,3,% JESSICA JACOBS,"",YETZIRAH,5
EIN-88-1202149,881202149,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,65166,65166,15672,RUTHERFORD,NJ,07070-1153,87 BEECH ST,35620,"New York-Newark-Jersey City, NY-NJ-PA",340030511001010,U,NJ,Bergen County,"87 BEECH ST,RUTHERFORD,NJ,07070-1153","87 Beech St, Rutherford, New Jersey, 07070",40.8377567576895,-74.1130618159733,100,M,3,1,0,1,3,0,16,1,1,2000,2,3,2022-12,2024,2022,2023,2024,2,"","",EVOLUTION ARTS INC,12
EIN-88-1223781,881223781,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,HAMPTON,GA,30228-3457,11630 FLEMMING COVE DR,12060,"Atlanta-Sandy Springs-Alpharetta, GA",130630406363000,U,GA,Clayton County,"11630 FLEMMING COVE DR,HAMPTON,GA,30228-3457","11630 Flemming Cove Dr, Hampton, Georgia, 30228",33.4380022281436,-84.3315880300942,100,M,3,1,0,1,0,0,16,2,1,1000,0,3,2022-03,2024,2022,2022,2024,3,% W VIRGOL HAWKINS,AON INITIATIVE,AON INITIATIVE INC,3
EIN-88-1228164,881228164,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,ALLENTOWN,PA,18102-2207,607 N 9TH ST,10900,"Allentown-Bethlehem-Easton, PA-NJ",420770016003015,U,PA,Lehigh County,"607 N 9TH ST,ALLENTOWN,PA,18102-2207","607 N 9th St, Allentown, Pennsylvania, 18102",40.6097020366437,-75.479454577558,100,M,3,1,0,1,0,0,16,2,1,1000,0,3,2022-06,2024,2022,2022,2024,3,% JACINTH HEADLAM,"",INNASTAR,6
EIN-88-1235545,881235545,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,PUPOSKY,MN,56667-6709,308 GREAT DIVIDE RD NW,13420,"Bemidji, MN",270074503001009,R,MN,Beltrami County,"308 GREAT DIVIDE RD NW,PUPOSKY,MN,56667-6709","308 Great Divide Rd NW, Puposky, Minnesota, 56667",47.6825544542679,-94.8845125001442,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2023-11,2024,2023,2024,2024,1,% THE STEAM FACTORY,"",STEAM FACTORY,11
EIN-88-1265959,881265959,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,DEMOPOLIS,AL,36732-4243,1804 OLD SPRINGHILL RD,,"",10919729023003,U,AL,Marengo County,"1804 OLD SPRINGHILL RD,DEMOPOLIS,AL,36732-4243","1804 Old Springhill Rd, Demopolis, Alabama, 36732",32.495917966963,-87.8027803198971,100,M,3,1,0,1,0,0,16,2,1,1200,0,3,2022-04,2024,2022,2023,2024,2,% OLA M NIXON,"",TONEY NIXON MUSIC,4
EIN-88-1272160,881272160,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,SNELLVILLE,GA,30078-6140,2483 HERITAGE VILLAGE STE 16149,12060,"Atlanta-Sandy Springs-Alpharetta, GA",131350507582018,U,GA,Gwinnett County,"2483 HERITAGE VILLAGE STE 16149,SNELLVILLE,GA,30078-6140","2483 Heritage Vlg, Snellville, Georgia, 30078",33.8570354985506,-84.0172343039776,100,T,3,1,0,1,0,0,16,2,1,1200,0,3,2022-03,2024,2022,2022,2024,3,% CARE OF LATABIA WOODWARD,"",ANN CEPHUS FAMILY FUND CORPORATION,3
EIN-88-1295159,881295159,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,WOODRIDGE,IL,60517-4955,1340 INTERNATIONALE PKWY STE 200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170438458031137,U,IL,DuPage County,"1340 INTERNATIONALE PKWY STE 200,WOODRIDGE,IL,60517-4955","1340 Internationale Pkwy, Ste 200, Woodridge, Illinois, 60517",41.696847528247,-88.0159362531305,100,M,3,1,0,1,0,0,15,1,1,1200,0,3,2023-03,2024,2023,2023,2024,2,% SAMUEL HODSON,"",MIDWEST CLINIC FOUNDATION,3
EIN-88-1320755,881320755,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,S,AR,,6000,3166,FRISCO,TX,75034-5065,5555 GADWALL DR,19100,"Dallas-Fort Worth-Arlington, TX",480850304072001,U,TX,Collin County,"5555 GADWALL DR,FRISCO,TX,75034-5065","5555 Gadwall Dr, Frisco, Texas, 75034",33.126274926193,-96.829503647383,100,M,3,1,1,1,1,0,4,0,1,1200,1,3,2022-05,2024,2022,2022,2024,3,% CHARLES R MISASI,"",MYSTEEM ORG,5
EIN-88-1353941,881353941,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,ATLANTA,GA,30344-1724,1319 ELIZABETH LN UNIT B,12060,"Atlanta-Sandy Springs-Alpharetta, GA",131210112032020,U,GA,Fulton County,"1319 ELIZABETH LN UNIT B,ATLANTA,GA,30344-1724","1319 Elizabeth Ln, #B, Atlanta, Georgia, 30344",33.6940526358704,-84.4320532112067,100,M,3,1,0,1,0,0,16,2,1,1200,0,3,2022-03,2024,2022,2022,2024,3,"","",CREATED TO CREATE INC,3
EIN-88-1370964,881370964,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,CINCINNATI,OH,45202-1622,907 RIVERVIEW PL,17140,"Cincinnati, OH-KY-IN",390610268001008,U,OH,Hamilton County,"907 RIVERVIEW PL,CINCINNATI,OH,45202-1622","907 Riverview Pl, Cincinnati, Ohio, 45202",39.1056104815339,-84.4976218456922,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2022-05,2024,2022,2022,2024,3,"","",SUSIE AND JACK LOUISO FOUNDATION,5
EIN-88-1470934,881470934,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,DECATUR,AL,35602-1702,PO BOX 1702,19460,"Decatur, AL",11030004004057,U,AL,Morgan County,"PO BOX 1702,DECATUR,AL,35602-1702","35602-1702, Decatur, Alabama",34.606611,-86.982399,98,M,3,1,0,1,0,0,15,2,1,2000,0,3,2023-02,2024,2023,2023,2024,2,% BRITT CAUTHEN,"",JOHNNY SANDLIN FOUNDATION FOR MUSIC AND THE ARTS,2
EIN-88-1520377,881520377,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,TYLER,TX,75701-4937,2313 MCDONALD RD,46340,"Tyler, TX",484230012001013,U,TX,Smith County,"2313 MCDONALD RD,TYLER,TX,75701-4937","2313 McDonald Rd, Tyler, Texas, 75701",32.3225534204515,-95.2719589278377,100,M,3,1,0,1,0,0,15,2,1,1000,0,3,2022-05,2024,2022,2022,2024,3,"","",THERABEAT INC,5
EIN-88-1587563,881587563,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,S,AR,,,,LAS VEGAS,NV,89135-3438,11257 RAINBOW PEAK AVE,29820,"Las Vegas-Henderson-Paradise, NV",320030058412013,U,NV,Clark County,"11257 RAINBOW PEAK AVE,LAS VEGAS,NV,89135-3438","11257 Rainbow Peak Ave, Las Vegas, Nevada, 89135",36.1573865112241,-115.339473,100,M,3,1,1,1,0,0,4,0,1,1235,0,3,2022-04,2024,2022,2022,2024,3,% K PEARY,"",KALVIN PEARY FOUNDATION,4
EIN-88-1616370,881616370,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,TEMPLE TERR,FL,33617-3219,10904 MONTROSE AVE,45300,"Tampa-St. Petersburg-Clearwater, FL",120570107011004,U,FL,Hillsborough County,"10904 MONTROSE AVE,TEMPLE TERR,FL,33617-3219","10904 Montrose Ave, Tampa, Florida, 33617",28.047915,-82.3715474962778,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2022-09,2024,2022,2023,2024,2,"","",WINOLD MUSIC FESTIVAL INC,9
EIN-88-1622634,881622634,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,SAN FRANCISCO,CA,94117-2719,449 FREDERICK ST,41860,"San Francisco-Oakland-Berkeley, CA",60750171023006,U,CA,San Francisco County,"449 FREDERICK ST,SAN FRANCISCO,CA,94117-2719","449 Frederick St, San Francisco, California, 94117",37.766558746581,-122.451401813348,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2022-05,2024,2022,2022,2024,3,"",ONE MEDICAL,CAMP KISS,5
EIN-88-1644306,881644306,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,74980,74980,54562,BUTTE,MT,59701-8257,4441 BULL RUN GULCH RD,15580,"Butte-Silver Bow, MT",300930008002020,R,MT,Silver Bow County,"4441 BULL RUN GULCH RD,BUTTE,MT,59701-8257","4441 Bull Run Gulch Rd, Butte, Montana, 59701",46.0527165381443,-112.547272605403,100,M,3,1,0,1,3,0,16,1,1,1200,3,3,2022-04,2024,2022,2022,2024,3,% DIANA KUJAWA,HUNGRY HILL,HUNGRY HILL CENTER FOR ART EDUCATION AND OUTREACH,4
EIN-88-1645276,881645276,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BROOKLYN,NY,11215-3851,202 8TH ST APT 12A,35620,"New York-Newark-Jersey City, NY-NJ-PA",360470121001002,U,NY,Kings County,"202 8TH ST APT 12A,BROOKLYN,NY,11215-3851","202 8th St, Brooklyn, New York, 11215",40.67109,-73.98873,100,M,3,1,0,1,0,0,16,2,1,1200,0,3,2022-08,2024,2022,2023,2024,2,"","",IKI MARA INC,8
EIN-88-1646232,881646232,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,FRESNO,CA,93720-4464,9213 N WINERY AVE,23420,"Fresno, CA",60190055052009,U,CA,Fresno County,"9213 N WINERY AVE,FRESNO,CA,93720-4464","9213 N Winery Ave, Fresno, California, 93720",36.8699107368861,-119.734767050262,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2022-04,2024,2022,2022,2024,3,% KAYLENE CLARK,"",KIDS CAN SING,4
EIN-88-1672728,881672728,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,GYPSUM,CO,81637-0681,PO BOX 681,20780,"Edwards, CO",80370002005003,R,CO,Eagle County,"PO BOX 681,GYPSUM,CO,81637-0681","81637-0681, Gypsum, Colorado",39.647682,-106.9692615,98,M,3,1,0,1,0,0,15,2,1,2000,0,3,2022-04,2024,2022,2022,2024,3,"","",LITTLE BIRD CREATIVE COMMUNITY,4
EIN-88-1673166,881673166,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,S,AR,,,,NEW BERN,NC,28560-5555,1421 RHEM AVE,35100,"New Bern, NC",370499607002003,U,NC,Craven County,"1421 RHEM AVE,NEW BERN,NC,28560-5555","1421 Rhem Ave, New Bern, North Carolina, 28560",35.1060867363092,-77.0591504547579,100,M,3,1,1,1,0,0,4,0,1,1200,0,3,2022-04,2024,2022,2022,2024,3,% APRIL V ADAMS,EVERY CHILD DESERVES MUSIC,EVERY CHILD DESERVES MUSIC INC,4
EIN-88-1684808,881684808,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,NEW YORK,NY,10031-3624,435 CONVENT AVE APT 34,35620,"New York-Newark-Jersey City, NY-NJ-PA",360610231002002,U,NY,New York County,"435 CONVENT AVE APT 34,NEW YORK,NY,10031-3624","435 Convent Ave, New York, New York, 10031",40.826952,-73.944378,100,M,3,1,0,1,0,0,16,2,1,1200,0,3,2022-06,2024,2022,2022,2024,3,% CHANGE ARTS,"",CHANGE ARTS,6
EIN-88-1744459,881744459,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,S,AR,,157548,94309,MANDEVILLE,LA,70471-0000,1080 W CAUSEWAY APPROACH,35380,"New Orleans-Metairie, LA",221030403063018,U,LA,St. Tammany Parish,"1080 W CAUSEWAY APPROACH,MANDEVILLE,LA,70471-0000","1080 W Causeway Approach, Mandeville, Louisiana, 70471",30.3821991326391,-90.0952234938249,100,M,3,1,1,1,4,0,4,0,1,1000,3,3,2022-05,2024,2022,2022,2024,3,"","",ST LOUIS IX ART SOCIETY FOUNDATION,5
EIN-88-1799848,881799848,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,PORTLAND,OR,97232-3318,3728 NE FLANDERS ST,38900,"Portland-Vancouver-Hillsboro, OR-WA",410510019003010,U,OR,Multnomah County,"3728 NE FLANDERS ST,PORTLAND,OR,97232-3318","3728 NE Flanders St, Portland, Oregon, 97232",45.5255155753363,-122.625066510128,100,M,3,1,0,1,0,0,15,2,1,2000,0,3,2022-07,2024,2022,2022,2024,3,% JOHN KOVATCH,"",UNLOCK THE ARTS INC,7
EIN-88-1847654,881847654,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,MARIETTA,GA,30068-2676,1072 SEVEN SPRINGS CIR,12060,"Atlanta-Sandy Springs-Alpharetta, GA",130670303342001,U,GA,Cobb County,"1072 SEVEN SPRINGS CIR,MARIETTA,GA,30068-2676","1072 Seven Springs Cir, Marietta, Georgia, 30068",33.9784555798083,-84.4327824764267,100,M,3,1,0,1,0,0,16,2,1,1000,0,3,2022-04,2024,2022,2023,2024,2,% YAO LU,"",MAGIC EASTERN ENSEMBLE,4
EIN-88-1872677,881872677,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,AUBREY,TX,76227-4187,11233 GOLD PAN TRL,19100,"Dallas-Fort Worth-Arlington, TX",481210201161016,R,TX,Denton County,"11233 GOLD PAN TRL,AUBREY,TX,76227-4187","11233 Gold Pan Trl, Aubrey, Texas, 76227",33.2594522904827,-96.9428168073556,100,M,3,1,0,1,0,0,16,2,1,1200,0,0,2023-01,2024,2023,2023,2024,2,"","",DENTON COMMUNITY YOUTH CHOIRS,1
EIN-88-1872980,881872980,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,YOUNGSTOWN,OH,44515-3537,800 S RACCOON RD,49660,"Youngstown-Warren-Boardman, OH-PA",390998126011004,U,OH,Mahoning County,"800 S RACCOON RD,YOUNGSTOWN,OH,44515-3537","800 S Raccoon Rd, Youngstown, Ohio, 44515",41.0911486552888,-80.7322883592526,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2022-05,2024,2022,2022,2024,3,% MARC PUPINO,"",AUSTINTOWN ORCHESTRA PARENTS ORGANIZATION,5
